Date,High,Low,Open,Close,Volume,Adj Close
2018-01-31,23375.380859375,23092.849609375,23205.23046875,23098.2890625,99800000.0,23098.2890625
2018-02-01,23492.76953125,23211.119140625,23276.099609375,23486.109375,101800000.0,23486.109375
2018-02-02,23367.9609375,23122.44921875,23361.669921875,23274.529296875,98600000.0,23274.529296875
2018-02-05,22967.689453125,22659.4296875,22921.16015625,22682.080078125,107600000.0,22682.080078125
2018-02-06,22277.44921875,21078.7109375,22267.0,21610.240234375,190100000.0,21610.240234375
2018-02-07,22353.869140625,21627.130859375,22001.2890625,21645.369140625,143500000.0,21645.369140625
2018-02-08,21977.029296875,21649.69921875,21721.5703125,21890.859375,104700000.0,21890.859375
2018-02-09,21510.30078125,21119.009765625,21507.740234375,21382.619140625,127600000.0,21382.619140625
2018-02-13,21679.19921875,21211.529296875,21633.33984375,21244.6796875,114700000.0,21244.6796875
2018-02-14,21371.009765625,20950.150390625,21251.240234375,21154.169921875,103900000.0,21154.169921875
2018-02-15,21578.990234375,21308.919921875,21384.099609375,21464.98046875,86400000.0,21464.98046875
2018-02-16,21866.369140625,21499.880859375,21555.990234375,21720.25,77800000.0,21720.25
2018-02-19,22152.849609375,21858.330078125,21903.66015625,22149.2109375,68500000.0,22149.2109375
2018-02-20,22063.869140625,21831.44921875,22054.3203125,21925.099609375,67500000.0,21925.099609375
2018-02-21,22130.580078125,21836.73046875,21942.419921875,21970.810546875,77900000.0,21970.810546875
2018-02-22,21799.400390625,21626.849609375,21789.880859375,21736.439453125,77300000.0,21736.439453125
2018-02-23,21903.390625,21741.630859375,21789.720703125,21892.779296875,64600000.0,21892.779296875
2018-02-26,22226.529296875,22040.869140625,22134.640625,22153.630859375,64600000.0,22153.630859375
2018-02-27,22502.05078125,22325.0703125,22391.669921875,22389.859375,74300000.0,22389.859375
2018-02-28,22380.279296875,22068.240234375,22292.529296875,22068.240234375,88800000.0,22068.240234375
2018-03-01,21901.130859375,21645.220703125,21901.130859375,21724.470703125,90300000.0,21724.470703125
2018-03-02,21366.08984375,21088.9609375,21339.98046875,21181.640625,97100000.0,21181.640625
2018-03-05,21164.380859375,20937.259765625,21047.810546875,21042.08984375,87200000.0,21042.08984375
2018-03-06,21551.140625,21381.419921875,21390.19921875,21417.759765625,76400000.0,21417.759765625
2018-03-07,21484.080078125,21201.939453125,21261.9609375,21252.720703125,87000000.0,21252.720703125
2018-03-08,21488.16015625,21299.400390625,21488.16015625,21368.0703125,72100000.0,21368.0703125
2018-03-09,21884.44921875,21357.55078125,21594.220703125,21469.19921875,110500000.0,21469.19921875
2018-03-12,21971.16015625,21689.970703125,21826.099609375,21824.029296875,70600000.0,21824.029296875
2018-03-13,21968.099609375,21700.779296875,21742.44921875,21968.099609375,68100000.0,21968.099609375
2018-03-14,21881.08984375,21684.01953125,21764.990234375,21777.2890625,65000000.0,21777.2890625
2018-03-15,21825.970703125,21555.490234375,21704.140625,21803.94921875,65300000.0,21803.94921875
2018-03-16,21879.279296875,21632.849609375,21876.529296875,21676.509765625,75700000.0,21676.509765625
2018-03-19,21659.0390625,21366.880859375,21537.900390625,21480.900390625,67300000.0,21480.900390625
2018-03-20,21384.859375,21223.970703125,21297.98046875,21380.970703125,66500000.0,21380.970703125
2018-03-22,21592.0,21349.7109375,21352.16015625,21591.990234375,82600000.0,21591.990234375
2018-03-23,21188.80078125,20559.609375,21188.80078125,20617.859375,121000000.0,20617.859375
2018-03-26,20766.099609375,20347.490234375,20423.369140625,20766.099609375,97500000.0,20766.099609375
2018-03-27,21317.3203125,20943.310546875,20958.900390625,21317.3203125,101900000.0,21317.3203125
2018-03-28,21031.310546875,20776.8203125,20893.05078125,21031.310546875,88100000.0,21031.310546875
2018-03-29,21298.5703125,20996.220703125,21250.9609375,21159.080078125,78900000.0,21159.080078125
2018-03-30,21512.80078125,21311.5,21392.419921875,21454.30078125,63600000.0,21454.30078125
2018-04-02,21597.470703125,21388.580078125,21441.5703125,21388.580078125,47500000.0,21388.580078125
2018-04-03,21333.5,21056.01953125,21115.48046875,21292.2890625,63800000.0,21292.2890625
2018-04-04,21415.849609375,21238.1796875,21415.849609375,21319.55078125,75600000.0,21319.55078125
2018-04-05,21737.66015625,21462.099609375,21541.1796875,21645.419921875,80700000.0,21645.419921875
2018-04-06,21742.83984375,21550.419921875,21633.73046875,21567.51953125,74400000.0,21567.51953125
2018-04-09,21737.08984375,21517.76953125,21534.330078125,21678.259765625,62100000.0,21678.259765625
2018-04-10,21933.990234375,21542.369140625,21599.669921875,21794.3203125,74700000.0,21794.3203125
2018-04-11,21837.359375,21687.099609375,21819.08984375,21687.099609375,69500000.0,21687.099609375
2018-04-12,21719.4296875,21591.390625,21657.869140625,21660.279296875,58400000.0,21660.279296875
2018-04-13,21917.349609375,21746.689453125,21801.41015625,21778.740234375,73100000.0,21778.740234375
2018-04-16,21879.689453125,21775.609375,21843.55078125,21835.529296875,53400000.0,21835.529296875
2018-04-17,21889.890625,21772.419921875,21801.830078125,21847.58984375,57400000.0,21847.58984375
2018-04-18,22194.109375,21914.9609375,21929.009765625,22158.19921875,70400000.0,22158.19921875
2018-04-19,22360.650390625,22176.859375,22231.859375,22191.1796875,79700000.0,22191.1796875
2018-04-20,22261.349609375,22076.630859375,22148.220703125,22162.240234375,69600000.0,22162.240234375
2018-04-23,22204.859375,22065.51953125,22157.880859375,22088.0390625,64000000.0,22088.0390625
2018-04-24,22304.689453125,22149.58984375,22228.8203125,22278.119140625,76500000.0,22278.119140625
2018-04-25,22228.779296875,22080.759765625,22118.619140625,22215.3203125,73300000.0,22215.3203125
2018-04-26,22381.66015625,22265.19921875,22278.76953125,22319.609375,72800000.0,22319.609375
2018-04-27,22495.560546875,22357.529296875,22466.66015625,22467.869140625,89100000.0,22467.869140625
2018-05-01,22519.44921875,22411.4296875,22453.419921875,22508.029296875,89900000.0,22508.029296875
2018-05-02,22568.189453125,22426.55078125,22568.189453125,22472.779296875,70700000.0,22472.779296875
2018-05-07,22513.48046875,22350.91015625,22513.220703125,22467.16015625,69000000.0,22467.16015625
2018-05-08,22566.6796875,22423.23046875,22440.650390625,22508.689453125,77000000.0,22508.689453125
2018-05-09,22478.640625,22364.75,22463.009765625,22408.880859375,86000000.0,22408.880859375
2018-05-10,22530.640625,22418.75,22482.509765625,22497.1796875,73300000.0,22497.1796875
2018-05-11,22769.16015625,22545.470703125,22573.94921875,22758.48046875,80200000.0,22758.48046875
2018-05-14,22894.759765625,22683.640625,22705.30078125,22865.859375,68900000.0,22865.859375
2018-05-15,22912.060546875,22805.720703125,22889.470703125,22818.01953125,86400000.0,22818.01953125
2018-05-16,22796.140625,22695.83984375,22730.119140625,22717.23046875,80200000.0,22717.23046875
2018-05-17,22887.029296875,22799.16015625,22820.619140625,22838.369140625,75600000.0,22838.369140625
2018-05-18,22954.189453125,22867.30078125,22907.19921875,22930.359375,65300000.0,22930.359375
2018-05-21,23050.390625,22935.310546875,22937.580078125,23002.369140625,59100000.0,23002.369140625
2018-05-22,23031.669921875,22952.869140625,23025.94921875,22960.33984375,59400000.0,22960.33984375
2018-05-23,22949.73046875,22649.849609375,22868.7890625,22689.740234375,75000000.0,22689.740234375
2018-05-24,22644.689453125,22366.599609375,22621.2890625,22437.009765625,85600000.0,22437.009765625
2018-05-25,22509.359375,22318.150390625,22380.220703125,22450.7890625,70400000.0,22450.7890625
2018-05-28,22547.669921875,22410.91015625,22488.94921875,22481.08984375,52900000.0,22481.08984375
2018-05-29,22439.099609375,22240.390625,22431.94921875,22358.4296875,59800000.0,22358.4296875
2018-05-30,22079.23046875,21931.650390625,22051.970703125,22018.51953125,90500000.0,22018.51953125
2018-05-31,22254.419921875,22098.0,22163.400390625,22201.8203125,132400000.0,22201.8203125
2018-06-01,22316.91015625,22098.0390625,22126.25,22171.349609375,82500000.0,22171.349609375
2018-06-04,22515.720703125,22355.830078125,22365.08984375,22475.939453125,71900000.0,22475.939453125
2018-06-05,22602.130859375,22470.0390625,22552.169921875,22539.5390625,65800000.0,22539.5390625
2018-06-06,22662.8203125,22498.58984375,22520.310546875,22625.73046875,67900000.0,22625.73046875
2018-06-07,22856.369140625,22732.1796875,22748.720703125,22823.259765625,72200000.0,22823.259765625
2018-06-08,22879.0,22694.5,22799.380859375,22694.5,85200000.0,22694.5
2018-06-11,22856.080078125,22667.30078125,22686.94921875,22804.0390625,55700000.0,22804.0390625
2018-06-12,23011.5703125,22797.73046875,22977.220703125,22878.349609375,63900000.0,22878.349609375
2018-06-13,22993.259765625,22895.310546875,22896.169921875,22966.380859375,57000000.0,22966.380859375
2018-06-14,22898.390625,22738.609375,22842.9609375,22738.609375,72100000.0,22738.609375
2018-06-15,22885.83984375,22770.380859375,22883.240234375,22851.75,88500000.0,22851.75
2018-06-18,22806.890625,22601.130859375,22806.5703125,22680.330078125,65000000.0,22680.330078125
2018-06-19,22618.51953125,22278.48046875,22565.919921875,22278.48046875,79400000.0,22278.48046875
2018-06-20,22581.400390625,22167.16015625,22338.529296875,22555.4296875,88900000.0,22555.4296875
2018-06-21,22782.009765625,22491.080078125,22523.279296875,22693.0390625,76000000.0,22693.0390625
2018-06-22,22535.650390625,22414.1796875,22456.44921875,22516.830078125,85900000.0,22516.830078125
2018-06-25,22556.55078125,22312.7890625,22543.560546875,22338.150390625,60600000.0,22338.150390625
2018-06-26,22368.779296875,22104.119140625,22160.330078125,22342.0,71300000.0,22342.0
2018-06-27,22356.5390625,22205.33984375,22320.880859375,22271.76953125,65800000.0,22271.76953125
2018-06-28,22299.390625,22038.400390625,22195.189453125,22270.390625,70000000.0,22270.390625
2018-06-29,22332.8203125,22145.48046875,22314.470703125,22304.509765625,67900000.0,22304.509765625
2018-07-02,22312.25,21784.48046875,22233.80078125,21811.9296875,67100000.0,21811.9296875
2018-07-03,21927.810546875,21574.560546875,21889.060546875,21785.5390625,76500000.0,21785.5390625
2018-07-04,21784.0,21604.1796875,21679.0,21717.0390625,62200000.0,21717.0390625
2018-07-05,21751.5,21462.94921875,21697.439453125,21546.990234375,66700000.0,21546.990234375
2018-07-06,21866.16015625,21642.9609375,21647.66015625,21788.140625,71600000.0,21788.140625
2018-07-09,22105.94921875,21825.759765625,21838.529296875,22052.1796875,61200000.0,22052.1796875
2018-07-10,22321.599609375,22196.890625,22215.33984375,22196.890625,90700000.0,22196.890625
2018-07-11,22044.619140625,21744.25,22002.140625,21932.2109375,74900000.0,21932.2109375
2018-07-12,22233.51953125,22019.189453125,22036.869140625,22187.9609375,64400000.0,22187.9609375
2018-07-13,22692.859375,22316.51953125,22397.619140625,22597.349609375,72600000.0,22597.349609375
2018-07-16,22692.859375,22316.51953125,22397.619140625,22597.349609375,0.0,22597.349609375
2018-07-17,22832.220703125,22575.419921875,22605.73046875,22697.359375,75800000.0,22697.359375
2018-07-18,22949.3203125,22794.189453125,22917.51953125,22794.189453125,56500000.0,22794.189453125
2018-07-19,22926.470703125,22761.869140625,22871.619140625,22764.6796875,62400000.0,22764.6796875
2018-07-20,22869.98046875,22541.349609375,22734.560546875,22697.880859375,69700000.0,22697.880859375
2018-07-23,22507.169921875,22341.869140625,22480.330078125,22396.990234375,88000000.0,22396.990234375
2018-07-24,22555.05078125,22416.23046875,22555.05078125,22510.48046875,70400000.0,22510.48046875
2018-07-25,22645.66015625,22547.140625,22594.279296875,22614.25,58700000.0,22614.25
2018-07-26,22717.150390625,22549.76953125,22711.58984375,22586.869140625,69600000.0,22586.869140625
2018-07-27,22712.75,22593.19921875,22646.48046875,22712.75,73200000.0,22712.75
2018-07-30,22631.3203125,22518.939453125,22613.30078125,22544.83984375,76200000.0,22544.83984375
2018-07-31,22678.060546875,22352.2109375,22472.119140625,22553.720703125,115400000.0,22553.720703125
2018-08-01,22775.470703125,22615.98046875,22642.1796875,22746.69921875,100800000.0,22746.69921875
2018-08-02,22754.73046875,22464.810546875,22676.73046875,22512.529296875,94500000.0,22512.529296875
2018-08-03,22613.5,22490.5703125,22585.5390625,22525.1796875,71700000.0,22525.1796875
2018-08-06,22635.6796875,22486.740234375,22536.05078125,22507.3203125,67000000.0,22507.3203125
2018-08-07,22666.6796875,22499.05078125,22514.310546875,22662.740234375,69400000.0,22662.740234375
2018-08-08,22800.609375,22610.2890625,22666.560546875,22644.310546875,72800000.0,22644.310546875
2018-08-09,22648.880859375,22497.990234375,22591.5390625,22598.390625,61800000.0,22598.390625
2018-08-10,22608.859375,22272.689453125,22606.91015625,22298.080078125,73900000.0,22298.080078125
2018-08-13,22124.599609375,21851.3203125,22117.5703125,21857.4296875,77800000.0,21857.4296875
2018-08-14,22356.080078125,22047.189453125,22053.0703125,22356.080078125,59700000.0,22356.080078125
2018-08-15,22380.279296875,22110.2890625,22368.119140625,22204.220703125,61200000.0,22204.220703125
2018-08-16,22240.419921875,21871.69921875,21980.8203125,22192.0390625,77900000.0,22192.0390625
2018-08-17,22340.94921875,22244.099609375,22313.189453125,22270.380859375,56100000.0,22270.380859375
2018-08-20,22288.310546875,22150.75,22267.0703125,22199.0,46800000.0,22199.0
2018-08-21,22306.830078125,22053.140625,22110.5390625,22219.73046875,54500000.0,22219.73046875
2018-08-22,22390.19921875,22162.810546875,22270.0390625,22362.55078125,57100000.0,22362.55078125
2018-08-23,22463.029296875,22377.880859375,22420.669921875,22410.8203125,50100000.0,22410.8203125
2018-08-24,22602.240234375,22452.419921875,22484.009765625,22601.76953125,50400000.0,22601.76953125
2018-08-27,22838.060546875,22682.390625,22693.689453125,22799.640625,50200000.0,22799.640625
2018-08-28,23006.76953125,22813.470703125,22967.740234375,22813.470703125,60700000.0,22813.470703125
2018-08-29,22968.1796875,22819.970703125,22820.859375,22848.220703125,58800000.0,22848.220703125
2018-08-30,23032.169921875,22832.830078125,23020.1796875,22869.5,73900000.0,22869.5
2018-08-31,22890.609375,22678.029296875,22733.25,22865.150390625,68100000.0,22865.150390625
2018-09-03,22820.48046875,22684.4296875,22819.169921875,22707.380859375,49900000.0,22707.380859375
2018-09-04,22753.1796875,22612.150390625,22740.05078125,22696.900390625,52300000.0,22696.900390625
2018-09-05,22692.25,22570.51953125,22663.80078125,22580.830078125,65400000.0,22580.830078125
2018-09-06,22535.33984375,22416.630859375,22458.970703125,22487.939453125,62200000.0,22487.939453125
2018-09-07,22372.890625,22172.900390625,22351.83984375,22307.060546875,69800000.0,22307.060546875
2018-09-10,22396.880859375,22249.609375,22253.650390625,22373.08984375,55700000.0,22373.08984375
2018-09-11,22667.849609375,22457.099609375,22469.779296875,22664.689453125,76500000.0,22664.689453125
2018-09-12,22709.369140625,22522.169921875,22702.7109375,22604.609375,79800000.0,22604.609375
2018-09-13,22858.41015625,22643.880859375,22657.94921875,22821.3203125,75000000.0,22821.3203125
2018-09-14,23105.279296875,22965.48046875,23035.779296875,23094.669921875,102700000.0,23094.669921875
2018-09-18,23481.529296875,23039.259765625,23042.189453125,23420.5390625,90600000.0,23420.5390625
2018-09-19,23842.05078125,23672.51953125,23754.9609375,23672.51953125,93600000.0,23672.51953125
2018-09-20,23781.75,23582.150390625,23752.7890625,23674.9296875,101600000.0,23674.9296875
2018-09-21,23971.41015625,23764.05078125,23848.630859375,23869.9296875,120600000.0,23869.9296875
2018-09-25,23950.98046875,23808.94921875,23881.849609375,23940.259765625,100800000.0,23940.259765625
2018-09-26,24033.7890625,23833.919921875,23846.599609375,24033.7890625,84200000.0,24033.7890625
2018-09-27,24089.3203125,23778.0390625,23946.4296875,23796.740234375,76200000.0,23796.740234375
2018-09-28,24286.099609375,24021.26953125,24080.009765625,24120.0390625,90700000.0,24120.0390625
2018-10-01,24306.5390625,24123.5,24173.369140625,24245.759765625,65000000.0,24245.759765625
2018-10-02,24448.0703125,24217.259765625,24376.169921875,24270.619140625,80500000.0,24270.619140625
2018-10-03,24260.630859375,24030.58984375,24219.189453125,24110.9609375,71300000.0,24110.9609375
2018-10-04,24247.8203125,23923.259765625,24242.060546875,23975.619140625,89400000.0,23975.619140625
2018-10-05,23928.619140625,23730.189453125,23781.759765625,23783.720703125,84600000.0,23783.720703125
2018-10-09,23587.05078125,23442.4609375,23550.470703125,23469.390625,86500000.0,23469.390625
2018-10-10,23589.380859375,23373.5390625,23538.919921875,23506.0390625,70600000.0,23506.0390625
2018-10-11,23051.189453125,22459.01953125,23043.369140625,22590.859375,115300000.0,22590.859375
2018-10-12,22711.130859375,22323.4296875,22323.4296875,22694.66015625,99500000.0,22694.66015625
2018-10-15,22520.58984375,22261.919921875,22501.330078125,22271.30078125,79900000.0,22271.30078125
2018-10-16,22549.240234375,22269.529296875,22298.19921875,22549.240234375,70100000.0,22549.240234375
2018-10-17,22959.41015625,22765.580078125,22806.58984375,22841.119140625,72100000.0,22841.119140625
2018-10-18,22873.130859375,22637.2890625,22871.279296875,22658.16015625,64300000.0,22658.16015625
2018-10-19,22551.669921875,22212.5703125,22342.0,22532.080078125,67400000.0,22532.080078125
2018-10-22,22672.25,22271.58984375,22374.2109375,22614.8203125,63000000.0,22614.8203125
2018-10-23,22410.150390625,21993.0703125,22404.140625,22010.779296875,80200000.0,22010.779296875
2018-10-24,22207.08984375,21911.419921875,22167.759765625,22091.1796875,83900000.0,22091.1796875
2018-10-25,21703.2109375,21204.400390625,21676.830078125,21268.73046875,93600000.0,21268.73046875
2018-10-26,21476.66015625,20971.9296875,21440.83984375,21184.599609375,92900000.0,21184.599609375
2018-10-29,21465.990234375,21109.970703125,21323.609375,21149.80078125,70800000.0,21149.80078125
2018-10-30,21568.400390625,21035.880859375,21049.51953125,21457.2890625,116900000.0,21457.2890625
2018-10-31,21920.4609375,21530.390625,21569.560546875,21920.4609375,105000000.0,21920.4609375
2018-11-01,21906.41015625,21628.44921875,21906.41015625,21687.650390625,101900000.0,21687.650390625
2018-11-02,22308.419921875,21751.330078125,21761.580078125,22243.66015625,101900000.0,22243.66015625
2018-11-05,22051.650390625,21865.98046875,22002.470703125,21898.990234375,78700000.0,21898.990234375
2018-11-06,22160.830078125,21994.279296875,22018.869140625,22147.75,0.0,22147.75
2018-11-07,22444.650390625,21996.939453125,22189.740234375,22085.80078125,96300000.0,22085.80078125
2018-11-08,22583.4296875,22421.0,22446.009765625,22486.919921875,81900000.0,22486.919921875
2018-11-09,22494.580078125,22226.009765625,22471.310546875,22250.25,78100000.0,22250.25
2018-11-12,22324.009765625,22046.2890625,22121.69921875,22269.880859375,59300000.0,22269.880859375
2018-11-13,21892.2890625,21484.650390625,21885.240234375,21810.51953125,85700000.0,21810.51953125
2018-11-14,21990.41015625,21764.880859375,21851.130859375,21846.48046875,75200000.0,21846.48046875
2018-11-15,21818.73046875,21613.529296875,21670.349609375,21803.619140625,0.0,21803.619140625
2018-11-16,21873.740234375,21663.990234375,21804.900390625,21680.33984375,74900000.0,21680.33984375
2018-11-19,21852.919921875,21665.2890625,21679.029296875,21821.16015625,72100000.0,21821.16015625
2018-11-20,21687.119140625,21526.94921875,21582.689453125,21583.119140625,82500000.0,21583.119140625
2018-11-21,21555.609375,21243.380859375,21286.810546875,21507.5390625,77300000.0,21507.5390625
2018-11-22,21684.640625,21484.98046875,21582.470703125,21646.55078125,65900000.0,21646.55078125
2018-11-26,21838.099609375,21622.599609375,21647.689453125,21812.0,78000000.0,21812.0
2018-11-27,22006.830078125,21816.05078125,21967.98046875,21952.400390625,74000000.0,21952.400390625
2018-11-28,22216.98046875,22032.720703125,22036.720703125,22177.01953125,77600000.0,22177.01953125
2018-11-29,22437.94921875,22241.169921875,22360.98046875,22262.599609375,69300000.0,22262.599609375
2018-11-30,22362.19921875,22231.9609375,22274.970703125,22351.060546875,104100000.0,22351.060546875
2018-12-03,22698.7890625,22550.2890625,22629.390625,22574.759765625,70500000.0,22574.759765625
2018-12-04,22576.619140625,22033.41015625,22533.970703125,22036.05078125,89600000.0,22036.05078125
2018-12-05,21979.1796875,21708.8203125,21755.169921875,21919.330078125,83700000.0,21919.330078125
2018-12-06,21805.01953125,21307.720703125,21766.5,21501.619140625,87600000.0,21501.619140625
2018-12-07,21734.939453125,21506.44921875,21643.75,21678.6796875,78100000.0,21678.6796875
2018-12-10,21365.779296875,21169.9609375,21319.470703125,21219.5,79000000.0,21219.5
2018-12-11,21279.01953125,21062.310546875,21273.0390625,21148.01953125,87500000.0,21148.01953125
2018-12-12,21631.470703125,21320.720703125,21348.400390625,21602.75,89600000.0,21602.75
2018-12-13,21871.33984375,21675.66015625,21755.130859375,21816.189453125,79200000.0,21816.189453125
2018-12-14,21751.310546875,21353.939453125,21638.9609375,21374.830078125,102800000.0,21374.830078125
2018-12-17,21563.26953125,21363.669921875,21391.73046875,21506.880859375,63400000.0,21506.880859375
2018-12-18,21330.359375,21101.439453125,21275.509765625,21115.44921875,80500000.0,21115.44921875
2018-12-19,21168.619140625,20880.73046875,21107.169921875,20987.919921875,81300000.0,20987.919921875
2018-12-20,20841.33984375,20282.9296875,20779.9296875,20392.580078125,96300000.0,20392.580078125
2018-12-21,20334.73046875,20006.669921875,20310.5,20166.189453125,116600000.0,20166.189453125
2018-12-25,19785.4296875,19117.9609375,19785.4296875,19155.740234375,0.0,19155.740234375
2018-12-26,19530.349609375,18948.580078125,19302.58984375,19327.060546875,79900000.0,19327.060546875
2018-12-27,20211.5703125,19701.759765625,19706.189453125,20077.619140625,93000000.0,20077.619140625
2018-12-28,20084.380859375,19900.0390625,19957.880859375,20014.76953125,70600000.0,20014.76953125
2019-01-04,19692.580078125,19241.369140625,19655.130859375,19561.9609375,91600000.0,19561.9609375
2019-01-07,20266.220703125,19920.80078125,19944.609375,20038.970703125,81500000.0,20038.970703125
2019-01-08,20347.919921875,20106.359375,20224.669921875,20204.0390625,86400000.0,20204.0390625
2019-01-09,20494.349609375,20331.19921875,20366.30078125,20427.060546875,72800000.0,20427.060546875
2019-01-10,20345.919921875,20101.9296875,20270.880859375,20163.80078125,73700000.0,20163.80078125
2019-01-11,20389.890625,20294.740234375,20296.44921875,20359.69921875,77700000.0,20359.69921875
2019-01-15,20571.279296875,20204.4296875,20264.8203125,20555.2890625,78300000.0,20555.2890625
2019-01-16,20580.25,20323.3203125,20575.720703125,20442.75,69500000.0,20442.75
2019-01-17,20571.75,20342.4609375,20544.23046875,20402.26953125,63600000.0,20402.26953125
2019-01-18,20682.119140625,20454.130859375,20472.810546875,20666.0703125,64700000.0,20666.0703125
2019-01-21,20892.6796875,20678.259765625,20848.380859375,20719.330078125,61200000.0,20719.330078125
2019-01-22,20805.9296875,20558.30078125,20770.060546875,20622.91015625,57100000.0,20622.91015625
2019-01-23,20686.2890625,20438.220703125,20453.439453125,20593.720703125,0.0,20593.720703125
2019-01-24,20620.720703125,20467.58984375,20506.240234375,20574.630859375,61400000.0,20574.630859375
2019-01-25,20844.310546875,20598.640625,20598.640625,20773.560546875,68400000.0,20773.560546875
2019-01-28,20759.48046875,20624.55078125,20746.2890625,20649.0,56800000.0,20649.0
2019-01-29,20673.66015625,20406.220703125,20555.439453125,20664.640625,63100000.0,20664.640625
2019-01-30,20706.26953125,20527.529296875,20701.619140625,20556.5390625,72100000.0,20556.5390625
2019-01-31,20869.419921875,20682.91015625,20832.91015625,20773.490234375,75700000.0,20773.490234375
2019-02-01,20929.630859375,20741.98046875,20797.029296875,20788.390625,82200000.0,20788.390625
2019-02-04,20922.580078125,20823.6796875,20831.900390625,20883.76953125,66600000.0,20883.76953125
2019-02-05,20981.23046875,20823.1796875,20960.470703125,20844.44921875,65500000.0,20844.44921875
2019-02-06,20971.66015625,20860.990234375,20928.869140625,20874.060546875,68900000.0,20874.060546875
2019-02-07,20844.76953125,20665.509765625,20812.220703125,20751.279296875,70600000.0,20751.279296875
2019-02-08,20562.390625,20315.310546875,20510.5,20333.169921875,86200000.0,20333.169921875
2019-02-12,20885.880859375,20428.5703125,20442.55078125,20864.2109375,84100000.0,20864.2109375
2019-02-13,21213.740234375,20992.880859375,21029.9296875,21144.48046875,78600000.0,21144.48046875
2019-02-14,21235.619140625,21102.16015625,21147.890625,21139.7109375,64500000.0,21139.7109375
2019-02-15,21051.509765625,20853.330078125,21051.509765625,20900.630859375,65600000.0,20900.630859375
2019-02-18,21306.359375,21189.970703125,21217.3203125,21281.849609375,61800000.0,21281.849609375
